0,1,x,y,cluster,label,gray
-6.7184706,-1.3306285,296,268,1,0,69
-6.949698,-1.1459794,347,268,1,0,65
-6.7265987,-1.2161949,552,268,1,0,74
-6.222086,0.4723913,758,268,1,0,76
-7.286242,-0.19008712,705,269,1,0,79
-6.7622676,-0.73335904,860,269,1,0,80
-4.294096,1.0076821,95,270,1,0,76
-6.6140428,-0.85064167,397,271,1,0,57
-3.884272,0.928328,190,272,1,0,91
-3.5715969,-1.0987273,651,272,1,0,72
11.090854,-1.112564,781,281,2,0,164
10.864663,-1.8504082,833,281,2,0,142
10.521403,0.36945176,67,282,2,0,139
11.024954,-1.1112435,117,282,2,0,137
10.813914,-3.9926808,321,282,2,0,151
9.104303,3.9367914,527,282,0,0,157
7.5613995,6.3718405,628,282,0,0,143
10.678014,-2.0009012,729,282,2,0,147
10.748434,-3.0007093,423,283,2,0,158
10.484794,-2.3065362,474,283,2,0,143
10.836338,-0.65771234,888,283,2,0,161
10.442211,-3.5572903,370,284,2,0,135
11.535845,-2.8324904,678,284,2,0,150
9.796732,0.0017874356,165,285,2,0,139
7.8834505,5.150253,216,285,0,0,143
8.003934,5.071916,269,285,0,0,135
10.502158,0.20904855,939,286,2,0,143
8.377858,5.9229236,577,287,0,0,146
-4.1830697,-1.2847686,371,311,1,0,76
-4.2616806,0.08756591,114,312,1,0,72
-3.7139637,-1.1588429,218,312,1,0,81
-4.259901,-1.625925,676,312,1,0,81
-4.902063,0.7713951,887,312,1,0,77
6.1899047,6.945468,270,313,3,0,137
-4.1433725,-1.6709676,421,313,1,0,78
6.755768,8.897688,523,313,3,0,211
-4.669232,-0.17375863,832,314,1,0,85
-4.387022,0.7105073,168,315,1,0,82
-7.248807,-0.506157,475,315,1,0,68
-5.4703617,-1.6205057,728,315,1,0,72
-5.080106,0.38829976,781,316,1,0,89
10.802368,-1.2344726,90,326,2,0,146
10.776298,-1.2478095,139,326,2,0,134
10.566403,-1.5443954,346,327,2,0,148
9.540815,0.6336921,602,327,2,0,156
10.91154,-3.23086,705,328,2,0,152
7.4072566,6.4693127,808,328,0,0,169
8.850427,5.8390684,501,329,0,0,143
8.66269,4.1939015,554,329,0,0,120
11.343215,-2.8253613,653,329,2,0,150
10.75321,-0.36335477,860,329,2,0,154
8.39655,-1.6985725,189,330,2,0,123
9.18535,-0.8909007,242,330,2,0,139
8.528277,4.625644,398,330,0,0,143
11.297732,-3.3290174,449,330,2,0,142
11.213032,-2.0056033,756,330,2,0,157
8.17777,5.979882,912,330,0,0,153
