0,1,x,y,cluster,label,gray
7.1321483,8.820784,800,280,3,0,217
9.857074,-1.2591594,448,297,2,0,154
10.158799,-1.8219649,599,297,2,0,156
8.953627,-1.5324976,85,298,2,0,149
8.763594,-1.5103989,136,299,2,0,147
10.506593,-1.4711988,550,300,2,0,170
6.18202,10.89366,652,300,3,0,255
9.822251,-2.8142612,703,300,2,0,146
8.543657,-1.9086392,906,300,2,0,147
9.2647085,-0.2864504,186,301,2,0,160
9.05291,-0.78966093,343,301,2,0,164
9.177189,-0.85662746,395,301,2,0,171
9.722763,-2.334732,955,301,2,0,160
9.253424,-1.9321826,288,302,2,0,146
7.8103538,6.2823396,854,302,0,0,158
8.822769,3.2377229,752,305,0,0,169
7.435793,6.129127,803,305,0,0,177
-3.954094,-1.3979973,160,311,1,0,62
-4.319055,-1.6241034,315,312,1,0,80
-6.354133,-0.34206426,929,313,1,0,65
-5.823265,0.006912443,109,314,1,0,90
-2.8712997,-1.3070941,211,315,1,0,78
-5.9899554,0.67656887,575,315,1,0,75
-5.210524,1.2398831,368,316,1,0,80
-4.4293094,0.36223868,420,317,1,0,88
-4.399744,0.6984986,880,319,1,0,84
-2.781541,-1.1634557,453,327,1,0,97
7.2177286,8.980381,776,327,3,0,223
7.3603263,8.974357,830,329,3,0,213
10.8226385,-0.7794543,629,340,2,0,183
10.274803,-0.4585755,416,342,2,0,164
8.162194,-1.7581718,528,342,2,0,110
8.525253,-1.8661817,679,343,2,0,142
10.715199,-0.30360037,209,344,2,0,151
10.008343,-1.8382808,265,344,2,0,162
10.630964,-0.28664255,368,344,2,0,174
9.202085,-1.8552992,313,345,2,0,172
8.269377,-1.7854928,469,345,2,0,134
9.804889,-2.2100646,730,345,2,0,175
9.10872,5.5196767,107,346,0,0,170
8.378835,4.1180034,160,346,0,0,165
9.796162,0.2510183,576,346,2,0,155
10.063382,0.27200657,879,346,2,0,150
8.429384,5.5901594,929,346,0,0,164
8.069538,7.0397124,777,347,0,0,167
7.947897,7.1277637,829,347,0,0,169
-2.954398,-1.300047,236,351,1,0,67
