0,1,x,y,cluster,label,gray
-6.9479647,-0.33568016,631,677,0,0,68
-6.531325,-0.49739337,887,677,0,0,72
-6.8121614,-1.1817821,426,678,0,0,71
-5.5704427,-1.2059695,832,678,0,0,71
-6.8084545,-0.747247,220,679,0,0,70
-4.6378946,-1.2005335,320,680,0,0,68
10.705963,-3.678542,654,689,2,0,142
8.149668,4.48428,704,689,1,0,135
8.558847,6.1757717,757,691,1,0,170
11.212593,-1.8390894,143,692,2,0,154
10.853236,-2.404582,193,692,2,0,158
10.696221,-3.5331979,245,692,2,0,154
8.678464,5.882756,297,692,1,0,132
10.646968,-3.321748,398,692,2,0,148
8.828525,5.100703,500,692,1,0,154
11.337754,-2.8075795,551,692,2,0,146
9.42135,-1.9803399,346,693,2,0,149
10.910167,-2.8742957,449,693,2,0,154
10.567072,-3.3199413,602,693,2,0,149
10.567409,-3.6360793,810,693,2,0,139
11.121195,-3.2254403,861,693,2,0,144
10.660656,-3.4498076,911,693,2,0,158
8.170124,5.3063445,93,694,1,0,150
-4.5083733,-1.8021805,807,719,0,0,68
-4.104386,-1.3616959,144,720,0,0,79
-5.9310217,-1.3914968,653,720,0,0,75
-3.6533859,-0.9165754,753,720,0,0,67
-5.439335,-1.2816164,192,722,0,0,87
5.882641,8.549678,296,722,3,0,229
5.9258323,8.372504,706,722,3,0,211
5.842063,8.518123,500,723,3,0,226
-6.922163,-0.46326548,551,723,0,0,76
-6.619772,0.2608108,91,724,0,0,72
-6.401341,-0.8980071,400,724,0,0,66
-5.5098233,-1.3200386,447,724,0,0,72
-5.935773,-1.2413374,861,725,0,0,74
7.901005,3.940144,347,735,1,0,122
8.812337,4.810612,218,736,1,0,155
11.059256,-2.7620363,627,736,2,0,162
10.928989,-3.7020345,833,736,2,0,160
8.892996,4.7490125,473,737,1,0,166
11.412294,-2.9722414,577,737,2,0,150
8.497511,6.2315507,730,737,1,0,152
10.85685,-2.9531312,885,737,2,0,165
10.376867,-3.0418632,936,737,2,0,150
10.940783,-1.4303412,65,738,2,0,143
11.032489,-1.6729333,117,738,2,0,141
11.150426,-3.1303327,167,738,2,0,138
8.761956,5.1289916,269,738,1,0,150
9.289991,1.4070557,372,738,2,0,143
11.342903,-2.8739455,423,738,2,0,147
8.637343,3.992133,678,738,1,0,137
10.927147,-3.7955155,781,738,2,0,137
8.6618185,5.88025,526,739,1,0,152
7.482266,6.086516,321,741,1,0,160
-3.2649126,0.2530182,322,762,0,0,106
6.468328,9.01716,216,766,3,0,204
-6.750633,-1.0059282,473,767,0,0,64
-4.826703,-1.6715966,575,767,0,0,78
-6.392937,-1.1825292,628,767,0,0,86
-6.7734447,-0.37861636,680,767,0,0,77
-4.893976,-0.82496005,728,767,0,0,78
-6.86346,-1.0845811,782,767,0,0,75
-6.79062,-1.1999593,887,767,0,0,70
